customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Cust0675,Male,0,No,Yes,42,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,50.17,2086.0,No
Cust0676,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),58.09,2583.62,No
Cust0677,Male,0,No,No,70,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.58,4804.36,No
Cust0678,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,No,Credit card (automatic),75.93,2582.82,Yes
Cust0679,Male,0,Yes,Yes,4,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),35.65,128.42,Yes
Cust0680,Male,0,No,Yes,30,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,32.79,993.73,Yes
Cust0681,Male,0,No,Yes,9,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,One year,No,Credit card (automatic),61.95,543.4,Yes
Cust0682,Male,0,No,Yes,29,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,50.65,1488.47,No
Cust0683,Male,0,Yes,Yes,35,Yes,No,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,28.72,1014.13,Yes
Cust0684,Female,1,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),85.61,4991.86,Yes
Cust0685,Female,0,No,Yes,67,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),47.16,3154.24,Yes
Cust0686,Female,0,No,No,28,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,66.79,1883.32,Yes
Cust0687,Female,0,No,No,65,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.29,3153.2,No
Cust0688,Female,0,No,Yes,25,Yes,No phone service,No,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),16.55,412.24,Yes
Cust0689,Female,0,No,No,19,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,One year,No,Mailed check,80.02,1545.37,No
Cust0690,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No,One year,Yes,Electronic check,74.22,100.43,No
Cust0691,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,No,Electronic check,61.65,413.34,No
Cust0692,Male,0,Yes,Yes,56,No,No,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),47.8,2683.09,No
Cust0693,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),76.46,3989.77,No
Cust0694,Female,0,No,No,27,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),41.6,1127.34,Yes
Cust0695,Male,0,No,No,57,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,One year,No,Credit card (automatic),77.97,4442.05,Yes
Cust0696,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,68.54,2015.15,Yes
Cust0697,Male,1,Yes,Yes,14,No,No,DSL,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,50.42,707.43,Yes
Cust0698,Female,0,No,No,42,Yes,No phone service,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.94,2082.84,Yes
Cust0699,Female,0,No,Yes,64,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),73.33,4689.95,No
Cust0700,Male,0,Yes,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),37.61,231.24,Yes
Cust0701,Male,0,Yes,No,34,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),77.35,2640.33,No
Cust0702,Male,1,No,No,9,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),66.47,589.18,Yes
Cust0703,Male,0,No,No,35,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),41.94,1473.11,No
Cust0704,Female,0,No,Yes,45,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),87.06,3915.31,No
Cust0705,Female,0,Yes,Yes,30,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.14,1299.38,No
Cust0706,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),52.76,3280.02,No
Cust0707,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),91.97,2024.01,No
Cust0708,Female,0,Yes,Yes,47,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),29.38,1375.44,No
Cust0709,Female,0,Yes,No,63,Yes,No,No,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),31.68,2011.04,No
Cust0710,Male,0,No,No,0,No,No,No,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.85,0.0,Yes
Cust0711,Male,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),64.17,3298.1,No
Cust0712,Male,0,Yes,No,57,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),61.44,3514.53,No
Cust0713,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,84.75,1359.66,Yes
Cust0714,Female,0,No,No,56,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),61.75,3461.77,No
Cust0715,Male,1,No,No,0,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,61.72,0.0,No
Cust0716,Female,0,No,No,62,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),48.95,3053.27,No
Cust0717,Male,0,Yes,No,43,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Two year,Yes,Mailed check,77.27,3303.25,No
Cust0718,Female,0,No,No,8,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,42.87,328.4,Yes
Cust0719,Male,0,Yes,Yes,60,Yes,No phone service,No,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.91,1196.38,Yes
Cust0720,Male,0,No,Yes,51,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),50.02,2554.53,No
Cust0721,Male,0,No,Yes,13,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),77.07,987.53,No
Cust0722,Male,0,No,Yes,15,No,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,80.89,1189.81,No
Cust0723,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),74.88,1184.33,Yes
Cust0724,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,68.87,1763.52,No
Cust0725,Female,0,Yes,No,12,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,22.2,285.95,No
Cust0726,Female,0,No,Yes,44,No,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),70.04,3115.99,No
Cust0727,Female,1,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,One year,No,Electronic check,81.41,5055.48,Yes
Cust0728,Female,0,No,Yes,71,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,35.53,2510.18,Yes
Cust0729,Female,0,No,Yes,12,Yes,No,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),57.48,668.58,Yes
Cust0730,Female,0,No,No,58,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),69.29,4019.41,Yes
Cust0731,Female,0,No,Yes,38,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,25.15,954.8,No
Cust0732,Male,1,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,65.6,3409.84,Yes
Cust0733,Female,1,No,Yes,11,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),77.54,838.21,No
Cust0734,Female,0,No,No,33,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,19.85,658.32,No
Cust0735,Female,0,No,No,20,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.58,1240.13,Yes
Cust0736,Male,0,Yes,No,25,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.42,875.0,Yes
Cust0737,Female,0,No,Yes,23,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.38,1440.82,No
Cust0738,Female,0,No,No,63,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),73.46,4639.34,No
Cust0739,Female,1,Yes,Yes,34,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.41,2911.89,No
Cust0740,Female,0,Yes,No,64,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),29.22,1888.82,No
Cust0741,Male,1,No,No,28,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,72.37,2039.58,No
Cust0742,Female,0,No,Yes,60,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,45.87,2719.29,No
Cust0743,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),53.49,3536.53,No
Cust0744,Female,0,Yes,No,40,Yes,No,No,No internet service,No,No internet service,No,No,No,Month-to-month,No,Electronic check,23.17,922.81,No
Cust0745,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,80.18,1586.43,No
Cust0746,Female,0,Yes,Yes,41,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,63.45,2663.44,Yes
Cust0747,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Electronic check,71.7,1603.66,No
Cust0748,Female,0,No,Yes,34,No,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,63.24,2136.53,No
Cust0749,Female,0,No,Yes,68,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),53.34,3630.47,Yes
Cust0750,Female,0,Yes,Yes,22,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,46.08,1036.18,Yes
Cust0751,Male,0,No,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),65.2,1726.06,Yes
Cust0752,Male,0,Yes,Yes,9,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),24.08,230.29,Yes
Cust0753,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.91,545.0,Yes
Cust0754,Male,1,No,No,45,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.51,2721.76,Yes
Cust0755,Male,0,Yes,No,26,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.29,2129.43,No
Cust0756,Male,1,No,Yes,32,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,86.3,2776.27,No
Cust0757,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,47.98,1668.21,No
Cust0758,Male,0,Yes,No,40,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.74,2854.52,Yes
Cust0759,Female,1,Yes,No,4,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,62.66,261.41,Yes
Cust0760,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.39,1776.73,Yes
Cust0761,Female,0,No,No,61,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,52.74,3231.31,Yes
Cust0762,Female,1,No,Yes,34,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),71.12,2446.76,Yes
Cust0763,Male,0,Yes,No,12,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),41.15,511.22,No
Cust0764,Female,1,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),72.59,3571.95,No
Cust0765,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No,Two year,Yes,Electronic check,35.07,884.92,Yes
Cust0766,Female,0,No,Yes,71,Yes,Yes,No,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),25.32,1791.93,No
Cust0767,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.83,1507.87,No
Cust0768,Female,0,No,No,23,Yes,No,No,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,36.84,841.49,No
Cust0769,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),89.18,865.43,Yes
Cust0770,Male,0,No,No,37,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,29.33,1079.08,Yes
Cust0771,Female,0,Yes,No,59,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.71,4534.29,Yes
Cust0772,Female,0,No,No,44,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),81.71,3596.24,No
Cust0773,Female,0,Yes,No,25,Yes,No,No,Yes,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.43,573.58,Yes
Cust0774,Male,0,Yes,Yes,17,No,No,DSL,No,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,41.54,707.51,Yes
Cust0775,Female,0,No,No,30,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),67.88,2065.04,No
Cust0776,Male,0,Yes,No,21,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),80.24,1682.93,Yes
Cust0777,Female,0,No,Yes,47,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.07,3773.41,No
Cust0778,Female,0,Yes,Yes,44,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,73.5,3230.79,Yes
Cust0779,Male,0,No,Yes,51,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,83.75,4254.15,Yes
Cust0780,Male,0,Yes,No,36,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No,One year,Yes,Mailed check,67.93,2462.45,Yes
Cust0781,Male,0,No,Yes,39,Yes,No phone service,DSL,No internet service,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),61.92,2420.72,No
Cust0782,Male,0,No,Yes,11,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,42.75,455.33,Yes
Cust0783,Female,0,Yes,No,12,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,57.96,693.89,No
Cust0784,Female,0,Yes,No,71,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),79.38,5658.3,No
Cust0785,Female,0,No,Yes,58,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,47.74,2761.69,No
Cust0786,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,93.96,6009.38,Yes
Cust0787,Male,0,No,Yes,52,No,No,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,50.78,2614.86,Yes
Cust0788,Female,1,Yes,No,54,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),48.13,2596.81,Yes
Cust0789,Male,0,No,Yes,19,Yes,No phone service,No,No,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,35.78,679.78,No
Cust0790,Male,0,Yes,No,53,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,79.09,4189.38,Yes
Cust0791,Male,0,Yes,Yes,18,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),45.31,820.22,Yes
Cust0792,Male,0,No,Yes,50,Yes,Yes,DSL,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),59.93,2992.44,No
Cust0793,Male,0,No,No,65,Yes,No,No,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),30.83,2010.72,No
Cust0794,Female,0,Yes,Yes,17,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.63,1027.69,No
Cust0795,Female,0,Yes,No,47,Yes,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,24.28,1133.73,Yes
Cust0796,Male,0,Yes,No,58,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Mailed check,83.97,4905.92,No
Cust0797,Female,0,Yes,No,35,Yes,Yes,No,Yes,No,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),31.65,1128.06,No
Cust0798,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),67.89,4781.35,Yes
Cust0799,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),38.59,209.08,Yes
Cust0800,Female,1,Yes,No,27,Yes,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,14.43,347.02,No
Cust0801,Female,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),75.51,5114.4,Yes
Cust0802,Female,0,Yes,No,57,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Credit card (automatic),41.05,2350.77,No
Cust0803,Female,0,Yes,No,52,Yes,Yes,No,No,No internet service,Yes,No,No,No,One year,No,Bank transfer (automatic),25.18,1295.03,No
Cust0804,Male,0,No,Yes,68,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,No,One year,No,Electronic check,54.31,3691.16,No
Cust0805,Female,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),73.2,564.34,No
Cust0806,Female,1,No,No,17,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Two year,No,Mailed check,79.45,1364.71,No
Cust0807,Female,0,Yes,Yes,43,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,One year,No,Electronic check,42.94,1871.67,Yes
Cust0808,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.26,5360.04,Yes
Cust0809,Male,0,No,Yes,38,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,46.2,1759.52,No
Cust0810,Male,0,No,Yes,49,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,Two year,No,Mailed check,54.44,2680.8,Yes
Cust0811,Female,0,No,No,60,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,15.96,939.59,No
Cust0812,Female,0,No,No,25,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),67.13,1695.15,No
Cust0813,Male,0,No,No,21,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,51.74,1089.73,No
Cust0814,Male,1,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.8,1659.08,No
Cust0815,Female,0,No,Yes,43,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.06,2409.43,Yes
Cust0816,Male,0,No,No,63,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,76.85,4849.81,Yes
Cust0817,Male,0,No,Yes,43,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,53.25,2266.1,Yes
Cust0818,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),86.09,5926.09,No
Cust0819,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),66.05,3104.68,No
Cust0820,Female,0,No,No,45,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,59.14,2653.11,No
Cust0821,Male,0,Yes,Yes,59,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),42.27,2521.91,Yes
Cust0822,Male,0,No,Yes,25,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),55.62,1413.44,No
Cust0823,Female,0,No,Yes,3,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.81,189.68,Yes
Cust0824,Male,0,Yes,Yes,30,Yes,No,DSL,No internet service,No,No,No internet service,No,Yes,One year,Yes,Electronic check,44.08,1334.58,Yes
Cust0825,Male,0,Yes,Yes,49,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.56,3216.7,No
Cust0826,Male,1,Yes,Yes,57,No,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,80.22,4600.62,No
Cust0827,Female,0,Yes,Yes,63,Yes,No,No,No,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,30.45,1915.28,No
Cust0828,Female,1,No,Yes,40,Yes,No phone service,No,No,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),23.27,933.65,No
Cust0829,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,82.03,1376.45,No
Cust0830,Female,0,No,No,28,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,68.46,1897.0,Yes
Cust0831,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),79.86,654.21,Yes
Cust0832,Female,0,No,Yes,55,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),52.02,2866.75,Yes
Cust0833,Female,0,No,Yes,48,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.29,1174.23,No
Cust0834,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),78.51,2049.62,No
Cust0835,Female,0,No,No,18,Yes,Yes,No,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),20.6,342.7,No
Cust0836,Male,0,Yes,Yes,33,Yes,Yes,No,No,No,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),16.36,517.29,No
Cust0837,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),84.13,4310.54,Yes
Cust0838,Male,0,No,Yes,4,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,70.89,280.76,No
Cust0839,Female,0,Yes,No,35,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,34.63,1204.56,No
Cust0840,Male,0,Yes,Yes,25,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.95,1620.87,Yes
Cust0841,Male,0,Yes,Yes,55,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,72.36,3961.67,No
Cust0842,Female,0,No,No,5,Yes,No,No,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,40.9,215.47,No
Cust0843,Female,0,Yes,No,4,No,No,No,No,No,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),18.74,66.43,Yes
Cust0844,Male,0,No,No,38,No,No phone service,DSL,Yes,No,No,Yes,No internet service,Yes,Two year,No,Mailed check,59.19,2242.53,No
